doc_id,sentence,pattern_type,matched_text,ai_similarity,impact_verbs,affected_entities,magnitudes,timeframes,sentence_length,domain,impact_type,primary_magnitude,sentiment_score
jrc-dewp201808,"A review  of the literature  on the Impact  of Artificial  
Intelligence  on Employment,  Incomes  and Growth  
November  2018   

 
2 
   
This publication  is a Working  Paper  by the Joint Research  Centre,  the European  Commission’s  in-house  science  
service.  ",ECONOMIC_IMPACT,Impact,0.488540292,[],"['artificial', ' \n', 'intelligence', ' ', 'on', 'employment', 'working', ' ', 'paper', 'the', 'joint', 'research', ' ', 'centre', 'the', 'european', ' ', 'commission', '’s']","['2018', '2']",[],63,economic,neutral,2018,0.905168295
jrc-dewp201808,"A review  of the literature  on the Impact  of Artificial  
Intelligence  on Employment,  Incomes  and Growth,   Digital  Economy  Working  Paper  2018 -08; JRC Technical  Reports.  
 
",ECONOMIC_IMPACT,Impact,0.46584484,[],"['artificial', ' \n', 'intelligence', ' ', 'on', 'employment', 'digital', ' ', 'economy', ' ', 'working', ' ', 'paper', ' ', 'jrc', 'technical', ' ', 'reports']","['2018', '-08']",[],43,economic,neutral,2018,0.90547514
jrc-dewp201808,"A review  of the literature  on the Impact  of Artificial  
Intelligence  on Employment,  Incomes  and Growth,   Digital  Economy  Working  Paper  2018 -08; JRC Technical  Reports.  
 
",ECONOMIC_IMPACT,Economy,0.46584484,[],"['artificial', ' \n', 'intelligence', ' ', 'on', 'employment', 'digital', ' ', 'economy', ' ', 'working', ' ', 'paper', ' ', 'jrc', 'technical', ' ', 'reports']","['2018', '-08']",[],43,economic,neutral,2018,0.90547514
jrc-dewp201808,THE  IMPACT  OF AI ON ECONOMIC  GROWTH  ................................,ECONOMIC_IMPACT,IMPACT,0.562174261,[],"['ai', 'on', 'economic', ' ', 'growth', ' ', '................................']",[],[],12,economic,neutral,,0.623584449
jrc-dewp201808,THE  IMPACT  OF AI ON ECONOMIC  GROWTH  ................................,ECONOMIC_IMPACT,ECONOMIC,0.562174261,[],"['ai', 'on', 'economic', ' ', 'growth', ' ', '................................']",[],[],12,economic,neutral,,0.623584449
jrc-dewp201808,AI AND  INCOME  DISTRIBUTION  ................................ ................................,SKILL_WAGE_IMPACT,INCOME,0.487387806,[],['distribution'],[],[],9,skills_wages,neutral,,0.858464897
jrc-dewp201808,"................................ ................................ .............  24 
 
 
 
 
 
 
  
 
4 
  
Abstract  
 
There  is a long-standing  economic  research  literature  on the impact  of technological  innovation  and 
automation  in general  on employment  and economic  growth.  ",ECONOMIC_IMPACT,economic,0.434253991,[],[],"['24', '4']",[],49,economic,neutral,24,0.861154199
jrc-dewp201808,"................................ ................................ .............  24 
 
 
 
 
 
 
  
 
4 
  
Abstract  
 
There  is a long-standing  economic  research  literature  on the impact  of technological  innovation  and 
automation  in general  on employment  and economic  growth.  ",ECONOMIC_IMPACT,impact,0.434253991,[],[],"['24', '4']",[],49,economic,neutral,24,0.861154199
jrc-dewp201808,"................................ ................................ .............  24 
 
 
 
 
 
 
  
 
4 
  
Abstract  
 
There  is a long-standing  economic  research  literature  on the impact  of technological  innovation  and 
automation  in general  on employment  and economic  growth.  ",ECONOMIC_IMPACT,economic,0.434253991,[],[],"['24', '4']",[],49,economic,neutral,24,0.861154199
jrc-dewp201808,"The state-of-the-art task-based  
model  creates  an environment  where  humans  and machines  compete  for the completion  of tasks.  ",JOB_IMPACT,creates,0.516589999,['create'],"['model', 'environment']",[],[],36,employment,neutral,,0.782929361
jrc-dewp201808,"However,  the economic  characteristics  of rival robots  are not comparable  with non-rival and scalable  AI 
algorithms  that may constitute  a general  purpose  technology  and may accelerate  the pace of innovation  in 
itself.  ",ECONOMIC_IMPACT,economic,0.478200406,[],['ai'],[],[],52,economic,neutral,,0.738316417
jrc-dewp201808,"The literature  is clearer  on the negative  
implications  that automation  may have  for income  equality.  ",SKILL_WAGE_IMPACT,income,0.448684871,[],[],[],[],24,skills_wages,neutral,,0.815208793
jrc-dewp201808,"Introduction  
 
Contemporary  concerns  about  the impact  of AI are triggered  by a rapid  rise in successful  applications  
of machine  learning  (ML),  a branch  of AI.1 Prior  to ML, tasks  could  only be automated  by giving  a 
computer  precisely  defined  instructions  to perform  a task.",ECONOMIC_IMPACT,impact,0.620785177,['automate'],"['ai', 'ml', 'ai.1', 'prior', ' ', 'to', 'ml']",[],[],73,economic,neutral,,0.865966082
jrc-dewp201808,"This expensive  process  is increasingly  
being  replaced  by a more  automated  process  of running  an existing  ML algorithm  on task-related  
training  data of inputs and outputs  without  explicitly  programming  the mechanisms  of the task.",JOB_IMPACT,replaced,0.410812527,['automate'],['ml'],[],[],55,employment,negative,,0.597847104
jrc-dewp201808,"This expensive  process  is increasingly  
being  replaced  by a more  automated  process  of running  an existing  ML algorithm  on task-related  
training  data of inputs and outputs  without  explicitly  programming  the mechanisms  of the task.",SKILL_WAGE_IMPACT,training,0.410812527,['automate'],['ml'],[],[],55,skills_wages,negative,,0.597847104
jrc-dewp201808,"The 
algorithm  takes  the role of a datacomputer -driven  black -box that transforms  inputs  into outputs.  
",DEPENDENCY_ANALYSIS,N/A,0.425013632,['transform'],"['that', 'input']",[],[],24,productivity,neutral,,0.913828552
jrc-dewp201808,"Most  computer  scientists  would  agree  that we are still far 
away  from  General  AI that could  completely  replace  human  intelligence  in all its aspects.  ",JOB_IMPACT,replace,0.468274355,[],[],[],[],40,employment,neutral,,0.650894463
jrc-dewp201808,"That explains  the paucity  of empirical  evidence  in this paper  about  the impact  of AI. 
",ECONOMIC_IMPACT,impact,0.544468045,[],['ai'],[],[],24,economic,neutral,,0.508770525
jrc-dewp201808,"The only robust  empirical  evidence  available  is about  general  technological  
change,  not AI, or is confined  to the impact  of robots  in industry  applicat ions,  arguably  a limited  
subset  of AI applications.   
 
",ECONOMIC_IMPACT,impact,0.537957966,[],"['ai', 'ai']",[],[],53,economic,neutral,,0.62278074
jrc-dewp201808,"True,  past mechanisation  did not replace  human  cognitive  functions  at the pace at 
which  AI/ML seems  to go about  it.  ",JOB_IMPACT,replace,0.430411339,[],"['ai', '/', 'ml']",[],[],35,employment,neutral,,0.776955187
jrc-dewp201808,"We use the term ML representatively  for all of its subfields  and fields that include  applications  
of ML, such as Deep Learning,  Reinforcement  Learning  or Natural  Language  Processing  etc 
 
6 
  
Economic  thinking  on automation  revol ves around  two opposite  poles.  ",ECONOMIC_IMPACT,Economic,0.515752256,[],"['ml', 'ml', 'deep', 'learning']","['6', 'two']",[],61,economic,neutral,6,0.889752984
jrc-dewp201808,"That model  dominates  most  of the economic  literature  on technology  and automation.  
",ECONOMIC_IMPACT,economic,0.454927862,[],[],[],[],20,economic,neutral,,0.715976059
jrc-dewp201808,"We contrast  this model  with athe more  recent  task-based  model  (Acemoglu  and Restrepo,  (2016,  
2017,  2018)  that has emerged  as a strong  contender  in the debate  on the impact  of AI on 
employment.  ",ECONOMIC_IMPACT,impact,0.444020659,[],"['acemoglu', 'restrepo', 'ai']","['2016', '2017', '2018']",[],60,economic,neutral,2016,0.718234122
jrc-dewp201808,"Their  model  replaces  factor  augmentation  with direct  substitution  between  human  and 
(automated)  machine -executed  tasks.  ",JOB_IMPACT,replaces,0.433809996,['automate'],[],[],[],31,employment,neutral,,0.567130029
jrc-dewp201808,"Although  it leaves  the possibility  of increasing  labour  demand  
through  productivity  and capital  accumulation  effects,  automation  will not lead to a proportional  
expansion  of the demand  for labour  due to a powerful  displacement  effect.  ",DEPENDENCY_ANALYSIS,N/A,0.452824354,['increase'],['demand'],[],[],55,productivity,neutral,,0.662325144
jrc-dewp201808,"Again,  that impact is not 
clear  and depends  on assumptions  about  AI as a complement  or substitute  for human  labour.  ",ECONOMIC_IMPACT,impact,0.464412034,[],['ai'],[],[],32,economic,negative,,0.609063685
jrc-dewp201808,"Finally,  
we discuss  theories  and empirical  evidence  that supports  the view  of AI/ML  as a General  Purpose  
Technology  (GPT) that the impact  of AI/ML  on labour  markets  may be different  from  previous  
technological  advancements.   
 
",ECONOMIC_IMPACT,impact,0.436383456,[],"['ai', '/', 'ml', 'gpt', 'ai', '/', 'ml']",[],[],62,economic,neutral,,0.826614022
jrc-dewp201808,"The traditional  model: substitution  and complementarity  
 
Autor  (2015)  summarizes  very well the mechanisms  of substitution  and complementarity  between  
men and machines:  ""Focusing  only on [jobs]  lost misses  a central  economic  mechanism  by which  
automation  affects  the demand  for labour:  raising  the value  of the tasks  that workers  uniquely  
supply"".  ",ECONOMIC_IMPACT,economic,0.440092385,[],[],['2015'],[],87,economic,neutral,2015,0.739964783
jrc-dewp201808,"When  automation  
or computerization  makes  some  steps  in a work  process  more  reliable,  cheaper,  or faster,  this 
increases  the value  of the remaining  human  links  in the production  chain.  ",DEPENDENCY_ANALYSIS,N/A,0.541471243,['increase'],"['this', 'value']",[],[],53,productivity,positive,,0.509968817
jrc-dewp201808,"The output  elasticity  of demand  for labour,  combined  with income  elasticity  of 
demand  for the output,  can either  dampen  or amplify  the gains  from  automation.  ",SKILL_WAGE_IMPACT,income,0.436350882,[],[],[],[],44,skills_wages,neutral,,0.562005877
jrc-dewp201808,"Because  automation  increases  the demand  for capital  and the rental  
rate, it encourages  capital  accumulation.  ",DEPENDENCY_ANALYSIS,N/A,0.457906216,['increase'],"['automation', 'demand']",[],[],26,general,neutral,,0.771577537
jrc-dewp201808,"It is thus possible  to have  periods  of fast automation  during  
which  the labour  share  declines  and capital  accumulation  accelerates  even  if the elasticity  of 
substitution  between  capital  and labour  is less than one.",DEPENDENCY_ANALYSIS,N/A,0.420933187,['decline'],['which'],['one'],[],54,employment,neutral,one,0.764890552
jrc-dewp201808,"Some  of it provides  reassurance  about  
the beneficial  impact  of computers  on employment  but says nothing  specific  about  the impact  of AI.  
 
 
",ECONOMIC_IMPACT,impact,0.438955933,[],['ai'],[],[],36,economic,neutral,,0.782625675
jrc-dewp201808,"Some  of it provides  reassurance  about  
the beneficial  impact  of computers  on employment  but says nothing  specific  about  the impact  of AI.  
 
 
",ECONOMIC_IMPACT,impact,0.438955933,[],['ai'],[],[],36,economic,neutral,,0.782625675
jrc-dewp201808,"The Task -Based  Approach  
 
Despite  all the reassuring  empirical  evidence  in favour  of the complementarity  hypothesis,  concerns  
about  AI displacing  human  employment  have  increased.  ",JOB_IMPACT,displacing,0.411575973,"['displace', 'increase']","['the', 'task', '-base', ' ', 'approach', 'ai', 'concern', 'employment']",[],[],42,employment,neutral,,0.7129125
jrc-dewp201808,"Acemoglu  and Restrepo  (2016)  point  out that robotics  and AI have  already  
spread  in many  industries  and automated  several  parts  of the production  process.  ",DEPENDENCY_ANALYSIS,N/A,0.53769964,['automate'],"['acemoglu', 'restrepo', 'ai']",['2016'],[],42,general,neutral,2016,0.731913209
jrc-dewp201808,"Acemoglu  and Restrepo  (2018b)  split the production  process  into human  and automated  tasks.  
",DEPENDENCY_ANALYSIS,N/A,0.400642455,['automate'],"['acemoglu', 'restrepo']",[],[],24,productivity,neutral,,0.8699736
jrc-dewp201808,"Automation  expands  the set of tasks  that can be carried  out by machines  and replaces  human  labour.  
",JOB_IMPACT,replaces,0.713863611,[],[],[],[],26,employment,neutral,,0.812135637
jrc-dewp201808,"Automation  
can reduce  wages  even  though  it increases  productivity.  ",JOB_IMPACT,reduce,0.469382256,"['reduce', 'increase']","['automation', 'wage', 'it', 'productivity']",[],[],17,employment,neutral,,0.537259996
jrc-dewp201808,"Interestingly,  while  the impact  of computers  (or ICT capital)  is 
positive in their study,  the impact  of robots  is negative.  ",ECONOMIC_IMPACT,impact,0.433243424,[],['ict'],[],[],35,economic,neutral,,0.686169922
